index,duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,duration_min,duration_hr,member_age,month,date,day,hour,timeofweek,dayperiod,member_age_group,zip
643154,141,2018-06-27 22:54:41.0730,2018-06-27 22:57:02.110,64.0,5th St at Brannan St,37.776753899999996,-122.3990176,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,3948,Subscriber,1984.0,Female,Yes,2.35,0.04,35,June,27,Wednesday,22,Weekday,Evening,Young Adult,94107
733534,297,2018-06-14 10:01:10.0180,2018-06-14 10:06:07.390,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710837,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710837,324,Subscriber,1975.0,Male,No,4.95,0.08,44,June,14,Thursday,10,Weekday,Morning,Adult,94107
755180,226,2018-06-11 15:31:34.5680,2018-06-11 15:35:20.851,10.0,Washington St at Kearny St,37.795392937254526,-122.4047702550888,11.0,Davis St at Jackson St,37.79728,-122.398436,2517,Subscriber,1970.0,Other,Yes,3.77,0.06,49,June,11,Monday,15,Weekday,Afternoon,Adult,94111
1636662,654,2018-11-19 17:29:29.9110,2018-11-19 17:40:24.536,19.0,Post St at Kearny St,37.788975,-122.403452,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.39528200000001,1182,Subscriber,1984.0,Female,No,10.9,0.18,35,November,19,Monday,17,Weekday,Afternoon,Young Adult,94104
192042,373,2018-02-03 07:54:26.7500,2018-02-03 08:00:40.417,106.0,Sanchez St at 17th St,37.7632417,-122.4306746,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,1750,Subscriber,1981.0,Male,No,6.22,0.1,38,February,03,Saturday,8,Weekend,Morning,Adult,94114
1189999,259,2018-08-03 19:52:23.8440,2018-08-03 19:56:43.642,241.0,Ashby BART Station,37.8524766,-122.2702132,274.0,Oregon St at Adeline St,37.857567200000005,-122.26755829999999,3291,Subscriber,1997.0,Female,No,4.32,0.07,22,August,03,Friday,19,Weekday,Evening,Young Adult,94703
1733065,1302,2018-12-31 16:59:38.1190,2018-12-31 17:21:20.907,19.0,Post St at Kearny St,37.788975,-122.403452,77.0,11th St at Natoma St,37.773506899999994,-122.4160402,3090,Customer,,,No,21.7,0.36,0,December,31,Monday,17,Weekday,Afternoon,Children,94104
715813,1890,2018-06-17 13:13:15.9490,2018-06-17 13:44:46.669,240.0,Haste St at Telegraph Ave,37.866043100000006,-122.2588044,203.0,Webster St at 2nd St,37.795194764385954,-122.27396965026855,1932,Subscriber,1995.0,Male,No,31.5,0.53,24,June,17,Sunday,13,Weekend,Afternoon,Young Adult,94704
1080613,480,2018-08-22 07:03:18.3510,2018-08-22 07:11:19.016,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,49.0,S Park St at 3rd St,37.7807601,-122.39498940000001,3663,Subscriber,1988.0,Male,No,8.0,0.13,31,August,22,Wednesday,7,Weekday,Morning,Young Adult,94104
1368105,791,2018-09-06 15:27:19.1600,2018-09-06 15:40:30.958,13.0,Commercial St at Montgomery St,37.794230999999996,-122.402923,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.39528200000001,1201,Subscriber,1971.0,Male,No,13.18,0.22,48,September,06,Thursday,15,Weekday,Afternoon,Adult,94111
824749,445,2018-07-31 08:53:44.6630,2018-07-31 09:01:10.395,14.0,Clay St at Battery St,37.795001,-122.39997,24.0,Spear St at Folsom St,37.78967670000001,-122.39042849999998,1221,Subscriber,1981.0,Female,No,7.42,0.12,38,July,31,Tuesday,9,Weekday,Morning,Adult,94111
570656,187,2018-05-09 21:51:01.4800,2018-05-09 21:54:08.722,166.0,College Ave at Alcatraz Ave,37.8513755,-122.25252330000001,18.0,Telegraph Ave at Alcatraz Ave,37.85022187449679,-122.26017236709595,2062,Subscriber,1995.0,Male,Yes,3.12,0.05,24,May,09,Wednesday,21,Weekday,Evening,Young Adult,94705
1828043,239,2018-12-08 17:42:58.4070,2018-12-08 17:46:57.960,86.0,Market St at Dolores St,37.76930529999999,-122.4268256,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,4395,Subscriber,1989.0,Male,No,3.98,0.07,30,December,08,Saturday,17,Weekend,Afternoon,Young Adult,94103
100864,497,2018-02-27 16:23:20.6940,2018-02-27 16:31:37.747,297.0,Locust St at Grant St,37.322979600000004,-121.8879312,308.0,San Pedro Square,37.336802,-121.89409009999999,1839,Subscriber,1976.0,Female,Yes,8.28,0.14,43,February,27,Tuesday,16,Weekday,Afternoon,Adult,95110
1528636,720,2018-10-11 08:38:09.4630,2018-10-11 08:50:09.994,114.0,Rhode Island St at 17th St,37.7644783,-122.40257009999999,49.0,S Park St at 3rd St,37.7807601,-122.39498940000001,708,Customer,,,No,12.0,0.2,0,October,11,Thursday,8,Weekday,Morning,Children,94107
1680661,824,2018-11-08 23:21:31.8430,2018-11-08 23:35:16.169,77.0,11th St at Natoma St,37.773506899999994,-122.4160402,71.0,Broderick St at Oak St,37.773062700000004,-122.4390777,1466,Subscriber,1931.0,Male,No,13.73,0.23,88,November,08,Thursday,23,Weekday,Evening,Senior,94103
1223092,306,2018-09-28 13:54:46.9600,2018-09-28 13:59:53.337,256.0,Hearst Ave at Euclid Ave,37.87511169286445,-122.26055324077606,258.0,University Ave at Oxford St,37.8723555,-122.26644669999999,2160,Subscriber,1990.0,Male,No,5.1,0.08,29,September,28,Friday,13,Weekday,Afternoon,Young Adult,94709
39095,229,2018-01-21 08:14:08.6590,2018-01-21 08:17:58.468,27.0,Beale St at Harrison St,37.7880593,-122.39186480000001,16.0,Steuart St at Market St,37.794129999999996,-122.39443,1993,Subscriber,1991.0,Male,No,3.82,0.06,28,January,21,Sunday,8,Weekend,Morning,Young Adult,94105
1088412,302,2018-08-20 21:46:19.2300,2018-08-20 21:51:21.582,183.0,Telegraph Ave at 19th St,37.8087021,-122.26992709999999,179.0,Telegraph Ave at 27th St,37.816073115011406,-122.26788640022278,225,Customer,,,No,5.03,0.08,0,August,20,Monday,21,Weekday,Evening,Children,94612
772524,456,2018-06-08 07:47:58.8530,2018-06-08 07:55:35.764,192.0,37th St at West St,37.82669620000001,-122.27179550000001,176.0,MacArthur BART Station,37.82840997305853,-122.26631462574005,1574,Subscriber,1985.0,Male,Yes,7.6,0.13,34,June,08,Friday,7,Weekday,Morning,Young Adult,94609
245668,316,2018-03-21 08:49:12.3270,2018-03-21 08:54:28.648,266.0,Parker St at Fulton St,37.8624644,-122.26479109999998,245.0,Downtown Berkeley BART,37.8703477,-122.26776370000002,1378,Subscriber,1996.0,Male,No,5.27,0.09,23,March,21,Wednesday,8,Weekday,Morning,Young Adult,94704
1017103,2133,2018-07-01 13:38:25.3240,2018-07-01 14:13:59.077,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,285.0,Webster St at O'Farrell St,37.78352083526095,-122.43115782737732,602,Customer,,,No,35.55,0.59,0,July,01,Sunday,14,Weekend,Afternoon,Children,94133
156012,303,2018-02-12 09:40:51.3170,2018-02-12 09:45:55.017,218.0,DeFremery Park,37.8123315,-122.28517120000001,160.0,West Oakland BART Station,37.805318299999996,-122.2948365,3271,Subscriber,1991.0,Male,No,5.05,0.08,28,February,12,Monday,9,Weekday,Morning,Young Adult,94607
1771283,376,2018-12-19 17:17:14.2600,2018-12-19 17:23:30.374,35.0,Cahill Park,37.329118668147785,-121.90457582473756,277.0,Morrison Ave at Julian St,37.3336577,-121.90858590000002,1701,Subscriber,1991.0,Male,Yes,6.27,0.1,28,December,19,Wednesday,17,Weekday,Afternoon,Young Adult,95126
1694953,529,2018-11-07 06:24:36.4880,2018-11-07 06:33:26.375,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710837,2008,Subscriber,1975.0,Male,No,8.82,0.15,44,November,07,Wednesday,6,Weekday,Morning,Adult,94102
1658320,738,2018-11-14 00:56:19.1810,2018-11-14 01:08:37.816,93.0,4th St at Mission Bay Blvd S,37.770407399999996,-122.39119840000002,22.0,Howard St at Beale St,37.789756,-122.39464299999999,1319,Subscriber,1966.0,Male,No,12.3,0.21,53,November,14,Wednesday,1,Weekday,Evening,Adult,94158
870163,187,2018-07-24 09:52:02.5210,2018-07-24 09:55:09.856,,,37.4,-121.94,,,37.4,-121.94,4259,Subscriber,1994.0,Male,No,3.12,0.05,25,July,24,Tuesday,9,Weekday,Morning,Young Adult,95134
1729542,756,2018-11-01 11:14:29.3420,2018-11-01 11:27:06.073,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,13.0,Commercial St at Montgomery St,37.794230999999996,-122.402923,3403,Subscriber,1983.0,Male,No,12.6,0.21,36,November,01,Thursday,11,Weekday,Morning,Adult,94102
1054025,447,2018-08-26 15:33:27.5260,2018-08-26 15:40:55.034,133.0,Valencia St at 22nd St,37.7552126,-122.42097520000002,107.0,17th St at Dolores St,37.7630152,-122.42649679999998,2765,Subscriber,1989.0,Female,No,7.45,0.12,30,August,26,Sunday,15,Weekend,Afternoon,Young Adult,94110
75693,745,2018-01-09 16:55:44.8440,2018-01-09 17:08:10.277,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,74.0,Laguna St at Hayes St,37.77643481920474,-122.42624402046205,3721,Subscriber,1981.0,Male,No,12.42,0.21,38,January,09,Tuesday,17,Weekday,Afternoon,Adult,94104
21544,435,2018-01-26 08:18:44.7420,2018-01-26 08:25:59.773,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.39708600000002,3454,Subscriber,1971.0,Male,No,7.25,0.12,48,January,26,Friday,8,Weekday,Morning,Adult,94133
1015411,3140,2018-07-01 20:48:11.8350,2018-07-01 21:40:32.174,,,37.4,-121.93,,,37.4,-121.93,4122,Subscriber,1979.0,Female,No,52.33,0.87,40,July,01,Sunday,21,Weekend,Evening,Adult,95134
1660612,1527,2018-11-13 16:33:58.1410,2018-11-13 16:59:25.929,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553955,110.0,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.41520420000002,3455,Subscriber,1992.0,Male,No,25.45,0.42,27,November,13,Tuesday,16,Weekday,Afternoon,Young Adult,94102
1718650,1072,2018-11-02 19:25:58.2810,2018-11-02 19:43:50.807,7.0,Frank H Ogawa Plaza,37.8045623549303,-122.27173805236816,315.0,Market St at 45th St,37.834174,-122.27296799999999,1496,Customer,1990.0,Male,No,17.87,0.3,29,November,02,Friday,19,Weekday,Evening,Young Adult,94612
1780768,985,2018-12-18 09:24:28.9020,2018-12-18 09:40:54.307,157.0,65th St at Hollis St,37.8467842,-122.2913761,181.0,Grand Ave at Webster St,37.8113768,-122.2651925,4830,Subscriber,1968.0,Male,No,16.42,0.27,51,December,18,Tuesday,9,Weekday,Morning,Adult,94608
64336,187,2018-01-12 16:23:45.1680,2018-01-12 16:26:52.480,59.0,S Van Ness Ave at Market St,37.774814,-122.418954,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,3651,Subscriber,1961.0,Female,Yes,3.12,0.05,58,January,12,Friday,16,Weekday,Afternoon,Senior,94103
1276708,580,2018-09-20 12:35:41.7070,2018-09-20 12:45:22.212,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,24.0,Spear St at Folsom St,37.78967670000001,-122.39042849999998,4316,Subscriber,1990.0,Female,No,9.67,0.16,29,September,20,Thursday,12,Weekday,Morning,Young Adult,94133
1447117,868,2018-10-24 08:05:28.8900,2018-10-24 08:19:57.693,120.0,Mission Dolores Park,37.7614205,-122.4264353,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,3378,Subscriber,1974.0,Male,No,14.47,0.24,45,October,24,Wednesday,8,Weekday,Morning,Adult,94114
362623,1032,2018-04-20 16:56:13.7740,2018-04-20 17:13:26.488,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,74.0,Laguna St at Hayes St,37.77643481920474,-122.42624402046205,2173,Subscriber,1991.0,Female,No,17.2,0.29,28,April,20,Friday,17,Weekday,Afternoon,Young Adult,94111
1230347,987,2018-09-27 14:08:03.7210,2018-09-27 14:24:31.693,104.0,4th St at 16th St,37.76704457969368,-122.39083349704742,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330359,2775,Subscriber,1995.0,Female,No,16.45,0.27,24,September,27,Thursday,14,Weekday,Afternoon,Young Adult,94158
412247,462,2018-04-09 15:06:44.8440,2018-04-09 15:14:27.586,342.0,Colin P Kelly Jr St at Townsend St (Temporary Site),37.781382819628725,-122.38984107971191,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,3498,Subscriber,1960.0,Male,No,7.7,0.13,59,April,09,Monday,15,Weekday,Afternoon,Senior,94107
500815,715,2018-05-22 07:54:57.5430,2018-05-22 08:06:52.583,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,11.0,Davis St at Jackson St,37.79728,-122.398436,3659,Customer,1989.0,Male,No,11.92,0.2,30,May,22,Tuesday,8,Weekday,Morning,Young Adult,94102
1295128,260,2018-09-18 07:04:18.3930,2018-09-18 07:08:38.449,336.0,Potrero Ave and Mariposa St,37.76328094058097,-122.4073773622513,116.0,Mississippi St at 17th St,37.764802200000005,-122.3947713,4343,Customer,1987.0,Male,No,4.33,0.07,32,September,18,Tuesday,7,Weekday,Morning,Young Adult,94110
1088824,457,2018-08-20 19:51:30.3990,2018-08-20 19:59:07.684,182.0,19th Street BART Station,37.809012599999996,-122.2682473,196.0,Grand Ave at Perkins St,37.80889393398715,-122.25646018981932,11,Subscriber,1952.0,Male,No,7.62,0.13,67,August,20,Monday,19,Weekday,Evening,Senior,94612
850066,1531,2018-07-26 18:31:41.3970,2018-07-26 18:57:12.605,202.0,Washington St at 8th St,37.8007544,-122.2748943,202.0,Washington St at 8th St,37.8007544,-122.2748943,668,Subscriber,1983.0,Other,No,25.52,0.43,36,July,26,Thursday,18,Weekday,Afternoon,Adult,94607
54914,175,2018-01-16 13:32:03.7330,2018-01-16 13:34:59.631,112.0,Harrison St at 17th St,37.7638471,-122.41300359999998,129.0,Harrison St at 20th St,37.758862,-122.412544,854,Subscriber,1971.0,Male,No,2.92,0.05,48,January,16,Tuesday,13,Weekday,Afternoon,Adult,94110
151570,1035,2018-02-13 08:40:24.5080,2018-02-13 08:57:40.188,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,88.0,11th St at Bryant St,37.770029799999996,-122.41172579999999,1681,Subscriber,1985.0,Male,No,17.25,0.29,34,February,13,Tuesday,8,Weekday,Morning,Young Adult,94133
165175,364,2018-02-09 11:31:29.8650,2018-02-09 11:37:34.226,280.0,San Fernando at 7th St,37.337246,-121.8830739,306.0,Saint James Park,37.339301,-121.88993700000002,2948,Subscriber,1983.0,Female,Yes,6.07,0.1,36,February,09,Friday,11,Weekday,Morning,Adult,95112
314168,384,2018-04-30 18:36:30.0840,2018-04-30 18:42:54.119,9.0,Broadway at Battery St,37.798572108462565,-122.40086898207666,22.0,Howard St at Beale St,37.789756,-122.39464299999999,3172,Subscriber,1959.0,Male,No,6.4,0.11,60,April,30,Monday,18,Weekday,Afternoon,Senior,94111
1543641,651,2018-10-09 08:44:13.5420,2018-10-09 08:55:04.653,26.0,1st St at Folsom St,37.787290000000006,-122.39438,6.0,The Embarcadero at Sansome St,37.80477,-122.40323400000001,4373,Subscriber,1996.0,Male,No,10.85,0.18,23,October,09,Tuesday,8,Weekday,Morning,Young Adult,94105
1238826,461,2018-09-26 12:42:48.9040,2018-09-26 12:50:30.584,13.0,Commercial St at Montgomery St,37.794230999999996,-122.402923,24.0,Spear St at Folsom St,37.78967670000001,-122.39042849999998,3223,Subscriber,1973.0,Male,No,7.68,0.13,46,September,26,Wednesday,12,Weekday,Morning,Adult,94111
1395557,1201,2018-09-01 12:56:39.0300,2018-09-01 13:16:40.475,365.0,Turk St at Fillmore St,37.78045005996349,-122.43194639682768,71.0,Broderick St at Oak St,37.773062700000004,-122.4390777,3312,Subscriber,1996.0,Male,No,20.02,0.33,23,September,01,Saturday,13,Weekend,Afternoon,Young Adult,94115
297001,713,2018-03-06 14:50:01.9090,2018-03-06 15:01:55.801,13.0,Commercial St at Montgomery St,37.794230999999996,-122.402923,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,2304,Subscriber,1969.0,Male,No,11.88,0.2,50,March,06,Tuesday,15,Weekday,Afternoon,Adult,94111
1609581,1814,2018-11-28 17:16:18.5220,2018-11-28 17:46:33.466,345.0,Hubbell St at 16th St,37.76647421515012,-122.39829540252686,370.0,Jones St at Post St,37.7873267660624,-122.41327822208405,4373,Subscriber,1964.0,Male,No,30.23,0.5,55,November,28,Wednesday,17,Weekday,Afternoon,Adult,94107
857526,691,2018-07-25 19:11:51.6270,2018-07-25 19:23:22.954,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553955,74.0,Laguna St at Hayes St,37.77643481920474,-122.42624402046205,3368,Subscriber,1997.0,Female,No,11.52,0.19,22,July,25,Wednesday,19,Weekday,Evening,Young Adult,94102
569871,375,2018-05-10 07:49:47.3120,2018-05-10 07:56:02.685,134.0,Valencia St at 24th St,37.7524278,-122.42062779999999,98.0,Valencia St at 16th St,37.765052000000004,-122.42186609999999,1653,Subscriber,1980.0,Female,No,6.25,0.1,39,May,10,Thursday,7,Weekday,Morning,Adult,94110
1832262,945,2018-12-07 16:44:40.2380,2018-12-07 17:00:25.986,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553955,123.0,Folsom St at 19th St,37.7605936,-122.41481709999998,3358,Subscriber,1967.0,Female,No,15.75,0.26,52,December,07,Friday,17,Weekday,Afternoon,Adult,94102
1277517,293,2018-09-20 09:59:19.6320,2018-09-20 10:04:12.812,98.0,Valencia St at 16th St,37.765052000000004,-122.42186609999999,112.0,Harrison St at 17th St,37.7638471,-122.41300359999998,2914,Subscriber,1988.0,Male,No,4.88,0.08,31,September,20,Thursday,10,Weekday,Morning,Young Adult,94103
614786,245,2018-05-02 09:22:56.5150,2018-05-02 09:27:02.070,19.0,Post St at Kearny St,37.788975,-122.403452,13.0,Commercial St at Montgomery St,37.794230999999996,-122.402923,3928,Subscriber,1993.0,Male,No,4.08,0.07,26,May,02,Wednesday,9,Weekday,Morning,Young Adult,94104
615681,340,2018-05-02 08:18:50.3210,2018-05-02 08:24:31.161,150.0,Adeline St at 40th St,37.8312769,-122.2782669,176.0,MacArthur BART Station,37.82840997305853,-122.26631462574005,1533,Subscriber,1973.0,Male,No,5.67,0.09,46,May,02,Wednesday,8,Weekday,Morning,Adult,94608
638585,348,2018-06-28 16:03:36.0720,2018-06-28 16:09:24.420,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,3121,Subscriber,1988.0,Female,No,5.8,0.1,31,June,28,Thursday,16,Weekday,Afternoon,Young Adult,94102
814226,601,2018-06-01 17:39:04.8140,2018-06-01 17:49:06.230,186.0,Lakeside Dr at 14th St,37.8013189,-122.26264180000001,197.0,El Embarcadero at Grand Ave,37.808847899999996,-122.24967990000002,2869,Subscriber,1989.0,Male,No,10.02,0.17,30,June,01,Friday,17,Weekday,Afternoon,Young Adult,94612
593023,552,2018-05-06 10:15:20.9730,2018-05-06 10:24:33.257,121.0,Mission Playground,37.75921029999999,-122.4213392,85.0,Church St at Duboce Ave,37.7700831,-122.42915570000001,4040,Subscriber,1979.0,Male,No,9.2,0.15,40,May,06,Sunday,10,Weekend,Morning,Adult,94110
1830309,780,2018-12-08 01:21:48.6770,2018-12-08 01:34:49.208,311.0,Paseo De San Antonio at 2nd St,37.333798,-121.88694299999999,276.0,Julian St at The Alameda,37.3322326,-121.91251650000001,2196,Subscriber,1995.0,Male,Yes,13.0,0.22,24,December,08,Saturday,1,Weekend,Evening,Young Adult,95113
600404,423,2018-05-04 13:35:05.0050,2018-05-04 13:42:08.353,61.0,Howard St at 8th St,37.7765126,-122.4113061,90.0,Townsend St at 7th St,37.771058000000004,-122.402717,1489,Subscriber,1984.0,Male,No,7.05,0.12,35,May,04,Friday,13,Weekday,Afternoon,Young Adult,94103
1550768,703,2018-10-08 08:57:52.8530,2018-10-08 09:09:36.504,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,81.0,Berry St at 4th St,37.77588,-122.39317,3875,Customer,1974.0,Male,No,11.72,0.2,45,October,08,Monday,9,Weekday,Morning,Adult,94133
670322,225,2018-06-24 11:31:13.4350,2018-06-24 11:34:58.666,86.0,Market St at Dolores St,37.76930529999999,-122.4268256,105.0,16th St at Prosper St,37.764285,-122.43180420000002,2644,Subscriber,1985.0,Male,No,3.75,0.06,34,June,24,Sunday,11,Weekend,Morning,Young Adult,94103
1437518,985,2018-10-25 10:59:18.3230,2018-10-25 11:15:43.430,171.0,Rockridge BART Station,37.84427875399067,-122.251900434494,239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.25876399999999,3166,Subscriber,1958.0,Male,No,16.42,0.27,61,October,25,Thursday,11,Weekday,Morning,Senior,94618
631395,1416,2018-06-29 14:00:42.9910,2018-06-29 14:24:19.905,16.0,Steuart St at Market St,37.794129999999996,-122.39443,95.0,Sanchez St at 15th St,37.7662185,-122.4310597,3926,Subscriber,1980.0,Female,No,23.6,0.39,39,June,29,Friday,14,Weekday,Afternoon,Adult,94105
75974,505,2018-01-09 15:43:53.2290,2018-01-09 15:52:18.441,75.0,Market St at Franklin St,37.773793206088705,-122.42123901844023,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315277,2620,Subscriber,1987.0,Male,No,8.42,0.14,32,January,09,Tuesday,15,Weekday,Afternoon,Young Adult,94102
